0,196,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,1,0
0,197,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,1,0
0,198,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,2,5,1,1,0,0,1,1,1,0
0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
1,200,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,2,5,1,1,0,0,1,1,0,0
1,201,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,0,2,5,1,1,0,0,1,1,1,0
0,202,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
1,203,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2,5,1,1,0,0,1,1,1,0
1,204,0,1,1,1,0,1,0,0,1,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,0,0
1,205,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,2,5,1,1,0,0,1,1,1,0
0,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
1,207,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,2,5,1,1,0,0,1,1,1,1
1,208,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,0,2,5,1,1,0,0,1,1,0,0
0,209,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
1,210,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
1,211,0,1,0,1,0,1,0,0,1,0,1,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
0,212,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,1,1
0,213,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,1,1,0,0,1,1,1,0
0,214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,1,0
0,215,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,0,0
0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,1,1
1,217,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,1,0
0,218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,1
1,219,1,0,0,1,0,0,1,0,1,0,0,1,1,0,0,0,2,5,1,1,0,0,1,1,0,1
0,220,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,0,0
0,221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,1
0,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,1,1
0,223,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
1,224,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,2,5,1,1,0,0,1,1,0,0
1,225,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
1,226,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,2,5,1,1,0,0,1,1,1,0
0,227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,1,0
1,228,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,1,1
0,229,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,1,0
1,230,0,1,0,1,1,1,1,0,0,0,1,1,0,0,0,0,2,5,1,1,0,0,1,1,0,0
0,231,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,0,0
0,232,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
0,233,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,0,1
0,234,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2,5,1,1,0,0,1,1,0,0
0,235,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,1,0
0,236,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
0,237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,1,0
0,238,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,1,1
1,239,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,2,5,1,1,0,0,1,1,0,0
1,240,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,2,5,1,1,0,0,1,1,1,0
1,241,0,1,1,1,0,1,0,0,0,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,0,0
0,242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
0,244,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,0,0
0,245,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,1
1,246,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
1,247,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,0,0
1,248,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,5,1,1,0,0,1,1,0,1
0,249,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,5,1,1,0,0,1,1,1,0
0,250,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,5,1,1,0,0,1,1,0,0
